Year,Month,SKU,Category,Units,Gross Sales
2019,1,1748177,Snacks,203,200.97
2019,2,1748177,Snacks,213,210.87
2019,3,1748177,Snacks,215,212.85
2019,4,1748177,Snacks,221,218.79
2019,5,1748177,Snacks,236,233.64
2018,12,2594379,Snacks,748,10464.52
2019,1,2594379,Snacks,763,10674.37
2019,2,2594379,Snacks,771,10786.29
2019,3,2594379,Snacks,810,11331.9
2019,4,2594379,Snacks,810,11331.9
2019,5,2594379,Snacks,802,11219.98
2018,12,4311326,Snacks,54,783
2019,1,4311326,Snacks,54,783
2019,2,4311326,Snacks,56,812
2019,3,4311326,Snacks,57,826.5
2019,4,4311326,Snacks,56,812
2019,5,4311326,Snacks,56,812
2018,12,3761792,Snacks,583,2326.17
2019,1,3761792,Snacks,583,2326.17
2019,2,3761792,Snacks,612,2441.88
2019,3,3761792,Snacks,636,2537.64
2019,4,3761792,Snacks,623,2485.77
2019,5,3761792,Snacks,635,2533.65
2018,12,5683210,Snacks,614,4291.86
2019,1,5683210,Snacks,639,4466.61
2019,2,5683210,Snacks,639,4466.61
2019,3,5683210,Snacks,626,4375.74
2019,4,5683210,Snacks,620,4333.8
2019,5,5683210,Snacks,626,4375.74
2018,12,9162408,Snacks,615,3683.85
2019,1,9162408,Snacks,615,3683.85
2019,2,9162408,Snacks,640,3833.6
2019,3,9162408,Snacks,672,4025.28
2019,4,9162408,Snacks,659,3947.41
2019,5,9162408,Snacks,699,4187.01
2018,12,5640760,Snacks,695,6915.25
2019,1,5640760,Snacks,695,6915.25
2019,2,5640760,Snacks,674,6706.3
2019,3,5640760,Snacks,701,6974.95
2019,4,5640760,Snacks,680,6766
2019,5,5640760,Snacks,660,6567
2018,12,6946489,Snacks,715,9287.85
2019,1,6946489,Snacks,722,9378.78
2019,2,6946489,Snacks,758,9846.42
2019,3,6946489,Snacks,735,9547.65
2019,4,6946489,Snacks,742,9638.58
2019,5,6946489,Snacks,801,10404.99
2018,12,3370247,Snacks,213,3780.75
2019,1,3370247,Snacks,209,3709.75
2019,2,3370247,Snacks,219,3887.25
2019,3,3370247,Snacks,226,4011.5
2019,4,3370247,Snacks,221,3922.75
2019,5,3370247,Snacks,243,4313.25
2018,12,3357534,Snacks,416,4368
2019,1,3357534,Snacks,437,4588.5
2019,2,3357534,Snacks,441,4630.5
2019,3,3357534,Snacks,459,4819.5
2019,4,3357534,Snacks,473,4966.5
2019,5,3357534,Snacks,459,4819.5
2018,12,1585547,Snacks,502,476.9
2019,1,1585547,Snacks,522,495.9
2019,2,1585547,Snacks,512,486.4
2019,3,1585547,Snacks,507,481.65
2019,4,1585547,Snacks,497,472.15
2019,5,1585547,Snacks,517,491.15
2018,12,4534717,Snacks,863,2589
2019,1,4534717,Snacks,863,2589
2019,2,4534717,Snacks,837,2511
2019,3,4534717,Snacks,829,2487
2019,4,4534717,Snacks,870,2610
2019,5,4534717,Snacks,835,2505
2018,12,2783488,Snacks,220,1757.8
2019,1,2783488,Snacks,229,1829.71
2019,2,2783488,Snacks,229,1829.71
2019,3,2783488,Snacks,236,1885.64
2019,4,2783488,Snacks,238,1901.62
2019,5,2783488,Snacks,259,2069.41
2018,12,7900319,Snacks,810,13761.9
2019,1,7900319,Snacks,842,14305.58
2019,2,7900319,Snacks,884,15019.16
2019,3,7900319,Snacks,857,14560.43
2019,4,7900319,Snacks,883,15002.17
2019,5,7900319,Snacks,883,15002.17
2018,12,5493671,Snacks,927,12968.73
2019,1,5493671,Snacks,955,13360.45
2019,2,5493671,Snacks,993,13892.07
2019,3,5493671,Snacks,983,13752.17
2019,4,5493671,Snacks,1012,14157.88
2019,5,5493671,Snacks,992,13878.08
2018,12,4575511,Snacks,566,8490
2019,1,4575511,Snacks,560,8400
2019,2,4575511,Snacks,571,8565
2019,3,4575511,Snacks,560,8400
2019,4,4575511,Snacks,566,8490
2019,5,4575511,Snacks,538,8070
2018,12,4625821,Snacks,550,3272.5
2019,1,4625821,Snacks,561,3337.95
2019,2,4625821,Snacks,567,3373.65
2019,3,4625821,Snacks,584,3474.8
2019,4,4625821,Snacks,578,3439.1
2019,5,4625821,Snacks,590,3510.5
2018,12,5345258,Snacks,561,2238.39
2019,1,5345258,Snacks,578,2306.22
2019,2,5345258,Snacks,607,2421.93
2019,3,5345258,Snacks,613,2445.87
2019,4,5345258,Snacks,607,2421.93
2019,5,5345258,Snacks,662,2641.38
2018,12,7181378,Snacks,894,1788
2019,1,7181378,Snacks,930,1860
2019,2,7181378,Snacks,958,1916
2019,3,7181378,Snacks,948,1896
2019,4,7181378,Snacks,976,1952
2019,5,7181378,Snacks,1064,2128
2018,12,9451555,Snacks,243,1455.57
2019,1,9451555,Snacks,248,1485.52
2019,2,9451555,Snacks,255,1527.45
2019,3,9451555,Snacks,265,1587.35
2019,4,9451555,Snacks,276,1653.24
2019,5,9451555,Snacks,290,1737.1
2018,12,2801951,Snacks,592,1746.4
2019,1,2801951,Snacks,616,1817.2
2019,2,2801951,Snacks,628,1852.6
2019,3,2801951,Snacks,622,1834.9
2019,4,2801951,Snacks,610,1799.5
2019,5,2801951,Snacks,616,1817.2
2018,12,7232371,Snacks,126,1631.7
2019,1,7232371,Snacks,132,1709.4
2019,2,7232371,Snacks,137,1774.15
2019,3,7232371,Snacks,133,1722.35
2019,4,7232371,Snacks,136,1761.2
2019,5,7232371,Snacks,144,1864.8
2018,12,7778717,Snacks,169,1519.31
2019,1,7778717,Snacks,171,1537.29
2019,2,7778717,Snacks,176,1582.24
2019,3,7778717,Snacks,171,1537.29
2019,4,7778717,Snacks,178,1600.22
2019,5,7778717,Snacks,171,1537.29
2018,12,9609672,Snacks,906,4520.94
2019,1,9609672,Snacks,879,4386.21
2019,2,9609672,Snacks,870,4341.3
2019,3,9609672,Snacks,887,4426.13
2019,4,9609672,Snacks,878,4381.22
2019,5,9609672,Snacks,948,4730.52
2018,12,7722751,Snacks,694,6239.06
2019,1,7722751,Snacks,687,6176.13
2019,2,7722751,Snacks,680,6113.2
2019,3,7722751,Snacks,694,6239.06
2019,4,7722751,Snacks,680,6113.2
2019,5,7722751,Snacks,646,5807.54
2018,12,1196912,Snacks,244,1220
2019,1,1196912,Snacks,256,1280
2019,2,1196912,Snacks,259,1295
2019,3,1196912,Snacks,259,1295
2019,4,1196912,Snacks,269,1345
2019,5,1196912,Snacks,274,1370
2018,12,1163665,Snacks,385,8065.75
2019,1,1163665,Snacks,389,8149.55
2019,2,1163665,Snacks,385,8065.75
2019,3,1163665,Snacks,373,7814.35
2019,4,1163665,Snacks,380,7961
2019,5,1163665,Snacks,361,7562.95
2018,12,9682567,Snacks,171,511.29
2019,1,9682567,Snacks,171,511.29
2019,2,9682567,Snacks,174,520.26
2019,3,9682567,Snacks,169,505.31
2019,4,9682567,Snacks,174,520.26
2019,5,9682567,Snacks,165,493.35
2018,12,7298250,Snacks,123,369
2019,1,7298250,Snacks,127,381
2019,2,7298250,Snacks,123,369
2019,3,7298250,Snacks,128,384
2019,4,7298250,Snacks,134,402
2019,5,7298250,Snacks,141,423
2018,12,9746592,Snacks,260,4030
2019,1,9746592,Snacks,260,4030
2019,2,9746592,Snacks,252,3906
2019,3,9746592,Snacks,262,4061
2019,4,9746592,Snacks,262,4061
2019,5,9746592,Snacks,254,3937
2018,12,9749890,Snacks,969,12548.55
2019,1,9749890,Snacks,1017,13170.15
2019,2,9749890,Snacks,1048,13571.6
2019,3,9749890,Snacks,1069,13843.55
2019,4,9749890,Snacks,1101,14257.95
2019,5,9749890,Snacks,1101,14257.95
2018,12,5191244,Snacks,246,1955.7
2019,1,5191244,Snacks,258,2051.1
2019,2,5191244,Snacks,263,2090.85
2019,3,5191244,Snacks,266,2114.7
2019,4,5191244,Snacks,279,2218.05
2019,5,5191244,Snacks,282,2241.9
2018,12,4894522,Snacks,870,15225
2019,1,4894522,Snacks,896,15680
2019,2,4894522,Snacks,887,15522.5
2019,3,4894522,Snacks,896,15680
2019,4,4894522,Snacks,941,16467.5
2019,5,4894522,Snacks,1026,17955
2018,12,2920323,Snacks,255,762.45
2019,1,2920323,Snacks,247,738.53
2019,2,2920323,Snacks,249,744.51
2019,3,2920323,Snacks,244,729.56
2019,4,2920323,Snacks,239,714.61
2019,5,2920323,Snacks,249,744.51
2018,12,3009959,Snacks,999,4985.01
2019,1,3009959,Snacks,969,4835.31
2019,2,3009959,Snacks,940,4690.6
2019,3,3009959,Snacks,978,4880.22
2019,4,3009959,Snacks,1007,5024.93
2019,5,3009959,Snacks,1047,5224.53
2018,12,7650282,Snacks,936,3510
2019,1,7650282,Snacks,917,3438.75
2019,2,7650282,Snacks,945,3543.75
2019,3,7650282,Snacks,954,3577.5
2019,4,7650282,Snacks,944,3540
2019,5,7650282,Snacks,953,3573.75
2018,12,9859967,Snacks,1000,3950
2019,1,9859967,Snacks,1040,4108
2019,2,9859967,Snacks,1009,3985.55
2019,3,9859967,Snacks,1029,4064.55
2019,4,9859967,Snacks,1019,4025.05
2019,5,9859967,Snacks,1090,4305.5
2018,12,5073578,Snacks,864,17280
2019,1,5073578,Snacks,907,18140
2019,2,5073578,Snacks,925,18500
2019,3,5073578,Snacks,925,18500
2019,4,5073578,Snacks,916,18320
2019,5,5073578,Snacks,998,19960
2018,12,7649742,Snacks,915,10065
2019,1,7649742,Snacks,942,10362
2019,2,7649742,Snacks,914,10054
2019,3,7649742,Snacks,960,10560
2019,4,7649742,Snacks,979,10769
2019,5,7649742,Snacks,1028,11308
2018,12,9935094,Snacks,107,529.65
2019,1,9935094,Snacks,105,519.75
2019,2,9935094,Snacks,102,504.9
2019,3,9935094,Snacks,105,519.75
2019,4,9935094,Snacks,102,504.9
2019,5,9935094,Snacks,98,485.1
2018,12,9942647,Snacks,863,11175.85
2019,1,9942647,Snacks,880,11396
2019,2,9942647,Snacks,854,11059.3
2019,3,9942647,Snacks,828,10722.6
2019,4,9942647,Snacks,836,10826.2
2019,5,9942647,Snacks,911,11797.45
2018,12,7505141,Snacks,10,29.9
2019,1,7505141,Snacks,10,29.9
2019,2,7505141,Snacks,10,29.9
2019,3,7505141,Snacks,10,29.9
2019,4,7505141,Snacks,10,29.9
2019,5,7505141,Snacks,11,32.89
2018,12,7615162,Snacks,879,7867.05
2019,1,7615162,Snacks,888,7947.6
2019,2,7615162,Snacks,870,7786.5
2019,3,7615162,Snacks,870,7786.5
2019,4,7615162,Snacks,896,8019.2
2019,5,7615162,Snacks,986,8824.7
2018,12,2327302,Sodas and Drinks,172,3094.28
2019,1,2327302,Sodas and Drinks,170,3058.3
2019,2,2327302,Sodas and Drinks,177,3184.23
2019,3,2327302,Sodas and Drinks,179,3220.21
2019,4,2327302,Sodas and Drinks,177,3184.23
2019,5,2327302,Sodas and Drinks,179,3220.21
2018,12,6205149,Sodas and Drinks,413,2870.35
2019,1,6205149,Sodas and Drinks,421,2925.95
2019,2,6205149,Sodas and Drinks,434,3016.3
2019,3,6205149,Sodas and Drinks,430,2988.5
2019,4,6205149,Sodas and Drinks,417,2898.15
2019,5,6205149,Sodas and Drinks,455,3162.25
2018,12,7983283,Sodas and Drinks,973,9243.5
2019,1,7983283,Sodas and Drinks,944,8968
2019,2,7983283,Sodas and Drinks,963,9148.5
2019,3,7983283,Sodas and Drinks,1002,9519
2019,4,7983283,Sodas and Drinks,1052,9994
2019,5,7983283,Sodas and Drinks,1020,9690
2018,12,2513311,Sodas and Drinks,413,7743.75
2019,1,2513311,Sodas and Drinks,401,7518.75
2019,2,2513311,Sodas and Drinks,393,7368.75
2019,3,2513311,Sodas and Drinks,409,7668.75
2019,4,2513311,Sodas and Drinks,405,7593.75
2019,5,2513311,Sodas and Drinks,397,7443.75
2018,12,8807913,Sodas and Drinks,476,4522
2019,1,8807913,Sodas and Drinks,495,4702.5
2019,2,8807913,Sodas and Drinks,495,4702.5
2019,3,8807913,Sodas and Drinks,515,4892.5
2019,4,8807913,Sodas and Drinks,510,4845
2019,5,8807913,Sodas and Drinks,561,5329.5
2018,12,8813757,Sodas and Drinks,747,11205
2019,1,8813757,Sodas and Drinks,784,11760
2019,2,8813757,Sodas and Drinks,760,11400
2019,3,8813757,Sodas and Drinks,752,11280
2019,4,8813757,Sodas and Drinks,737,11055
2019,5,8813757,Sodas and Drinks,796,11940
2018,12,2663558,Sodas and Drinks,778,6994.22
2019,1,2663558,Sodas and Drinks,794,7138.06
2019,2,2663558,Sodas and Drinks,834,7497.66
2019,3,2663558,Sodas and Drinks,867,7794.33
2019,4,2663558,Sodas and Drinks,850,7641.5
2019,5,2663558,Sodas and Drinks,850,7641.5
2018,12,5599954,Sodas and Drinks,366,2177.7
2019,1,5599954,Sodas and Drinks,381,2266.95
2019,2,5599954,Sodas and Drinks,381,2266.95
2019,3,5599954,Sodas and Drinks,370,2201.5
2019,4,5599954,Sodas and Drinks,366,2177.7
2019,5,5599954,Sodas and Drinks,366,2177.7
2018,12,4375300,Sodas and Drinks,917,18110.75
2019,1,4375300,Sodas and Drinks,945,18663.75
2019,2,4375300,Sodas and Drinks,983,19414.25
2019,3,4375300,Sodas and Drinks,954,18841.5
2019,4,4375300,Sodas and Drinks,973,19216.75
2019,5,4375300,Sodas and Drinks,1031,20362.25
2018,12,3440328,Sodas and Drinks,797,2351.15
2019,1,3440328,Sodas and Drinks,789,2327.55
2019,2,3440328,Sodas and Drinks,821,2421.95
2019,3,3440328,Sodas and Drinks,805,2374.75
2019,4,3440328,Sodas and Drinks,821,2421.95
2019,5,3440328,Sodas and Drinks,895,2640.25
2018,12,8365999,Sodas and Drinks,847,7614.53
2019,1,8365999,Sodas and Drinks,839,7542.61
2019,2,8365999,Sodas and Drinks,873,7848.27
2019,3,8365999,Sodas and Drinks,917,8243.83
2019,4,8365999,Sodas and Drinks,963,8657.37
2019,5,8365999,Sodas and Drinks,915,8225.85
2018,12,5552498,Sodas and Drinks,488,2415.6
2019,1,5552498,Sodas and Drinks,493,2440.35
2019,2,5552498,Sodas and Drinks,493,2440.35
2019,3,5552498,Sodas and Drinks,513,2539.35
2019,4,5552498,Sodas and Drinks,513,2539.35
2019,5,5552498,Sodas and Drinks,492,2435.4
2018,12,4122191,Sodas and Drinks,396,6728.04
2019,1,4122191,Sodas and Drinks,408,6931.92
2019,2,4122191,Sodas and Drinks,400,6796
2019,3,4122191,Sodas and Drinks,420,7135.8
2019,4,4122191,Sodas and Drinks,424,7203.76
2019,5,4122191,Sodas and Drinks,420,7135.8
2018,12,4485079,Sodas and Drinks,956,11462.44
2019,1,4485079,Sodas and Drinks,946,11342.54
2019,2,4485079,Sodas and Drinks,974,11678.26
2019,3,4485079,Sodas and Drinks,1023,12265.77
2019,4,4485079,Sodas and Drinks,992,11894.08
2019,5,4485079,Sodas and Drinks,1012,12133.88
2018,12,3597520,Sodas and Drinks,842,14271.9
2019,1,3597520,Sodas and Drinks,834,14136.3
2019,2,3597520,Sodas and Drinks,809,13712.55
2019,3,3597520,Sodas and Drinks,825,13983.75
2019,4,3597520,Sodas and Drinks,858,14543.1
2019,5,3597520,Sodas and Drinks,841,14254.95
2018,12,4491756,Sodas and Drinks,492,3439.08
2019,1,4491756,Sodas and Drinks,487,3404.13
2019,2,4491756,Sodas and Drinks,506,3536.94
2019,3,4491756,Sodas and Drinks,516,3606.84
2019,4,4491756,Sodas and Drinks,531,3711.69
2019,5,4491756,Sodas and Drinks,584,4082.16
2018,12,1973052,Sodas and Drinks,418,2085.82
2019,1,1973052,Sodas and Drinks,439,2190.61
2019,2,1973052,Sodas and Drinks,461,2300.39
2019,3,1973052,Sodas and Drinks,447,2230.53
2019,4,1973052,Sodas and Drinks,451,2250.49
2019,5,1973052,Sodas and Drinks,487,2430.13
2018,12,8510019,Sodas and Drinks,466,9320
2019,1,8510019,Sodas and Drinks,485,9700
2019,2,8510019,Sodas and Drinks,485,9700
2019,3,8510019,Sodas and Drinks,485,9700
2019,4,8510019,Sodas and Drinks,470,9400
2019,5,8510019,Sodas and Drinks,447,8940
2018,12,5506654,Sodas and Drinks,1007,12587.5
2019,1,5506654,Sodas and Drinks,1057,13212.5
2019,2,5506654,Sodas and Drinks,1110,13875
2019,3,5506654,Sodas and Drinks,1143,14287.5
2019,4,5506654,Sodas and Drinks,1120,14000
2019,5,5506654,Sodas and Drinks,1064,13300
2018,12,9333415,Sodas and Drinks,928,18550.72
2019,1,9333415,Sodas and Drinks,965,19290.35
2019,2,9333415,Sodas and Drinks,975,19490.25
2019,3,9333415,Sodas and Drinks,1024,20469.76
2019,4,9333415,Sodas and Drinks,993,19850.07
2019,5,9333415,Sodas and Drinks,963,19250.37
2018,12,2409760,Sodas and Drinks,161,2574.39
2019,1,2409760,Sodas and Drinks,166,2654.34
2019,2,2409760,Sodas and Drinks,161,2574.39
2019,3,2409760,Sodas and Drinks,164,2622.36
2019,4,2409760,Sodas and Drinks,164,2622.36
2019,5,2409760,Sodas and Drinks,177,2830.23
2018,12,9339592,Sodas and Drinks,847,804.65
2019,1,9339592,Sodas and Drinks,881,836.95
2019,2,9339592,Sodas and Drinks,907,861.65
2019,3,9339592,Sodas and Drinks,880,836
2019,4,9339592,Sodas and Drinks,854,811.3
2019,5,9339592,Sodas and Drinks,880,836
2018,12,2524298,Sodas and Drinks,801,10404.99
2019,1,2524298,Sodas and Drinks,777,10093.23
2019,2,2524298,Sodas and Drinks,808,10495.92
2019,3,2524298,Sodas and Drinks,800,10392
2019,4,2524298,Sodas and Drinks,776,10080.24
2019,5,2524298,Sodas and Drinks,823,10690.77
2018,12,7123179,Sodas and Drinks,231,1152.69
2019,1,7123179,Sodas and Drinks,233,1162.67
2019,2,7123179,Sodas and Drinks,226,1127.74
2019,3,7123179,Sodas and Drinks,235,1172.65
2019,4,7123179,Sodas and Drinks,228,1137.72
2019,5,7123179,Sodas and Drinks,251,1252.49
2018,12,8910087,Sodas and Drinks,48,573.6
2019,1,8910087,Sodas and Drinks,48,573.6
2019,2,8910087,Sodas and Drinks,49,585.55
2019,3,8910087,Sodas and Drinks,48,573.6
2019,4,8910087,Sodas and Drinks,48,573.6
2019,5,8910087,Sodas and Drinks,48,573.6
2018,12,3169655,Sodas and Drinks,520,5194.8
2019,1,3169655,Sodas and Drinks,546,5454.54
2019,2,3169655,Sodas and Drinks,541,5404.59
2019,3,3169655,Sodas and Drinks,557,5564.43
2019,4,3169655,Sodas and Drinks,568,5674.32
2019,5,3169655,Sodas and Drinks,625,6243.75
2018,12,4196635,Sodas and Drinks,776,14550
2019,1,4196635,Sodas and Drinks,799,14981.25
2019,2,4196635,Sodas and Drinks,815,15281.25
2019,3,4196635,Sodas and Drinks,815,15281.25
2019,4,4196635,Sodas and Drinks,799,14981.25
2019,5,4196635,Sodas and Drinks,775,14531.25
2018,12,7178303,Sodas and Drinks,491,3412.45
2019,1,7178303,Sodas and Drinks,491,3412.45
2019,2,7178303,Sodas and Drinks,506,3516.7
2019,3,7178303,Sodas and Drinks,516,3586.2
2019,4,7178303,Sodas and Drinks,501,3481.95
2019,5,7178303,Sodas and Drinks,526,3655.7
2018,12,6386635,Sodas and Drinks,437,1092.5
2019,1,6386635,Sodas and Drinks,454,1135
2019,2,6386635,Sodas and Drinks,454,1135
2019,3,6386635,Sodas and Drinks,445,1112.5
2019,4,6386635,Sodas and Drinks,454,1135
2019,5,6386635,Sodas and Drinks,490,1225
2018,12,8947946,Sodas and Drinks,99,589.05
2019,1,8947946,Sodas and Drinks,97,577.15
2019,2,8947946,Sodas and Drinks,96,571.2
2019,3,8947946,Sodas and Drinks,97,577.15
2019,4,8947946,Sodas and Drinks,101,600.95
2019,5,8947946,Sodas and Drinks,109,648.55
2018,12,2469090,Sodas and Drinks,561,5604.39
2019,1,2469090,Sodas and Drinks,561,5604.39
2019,2,2469090,Sodas and Drinks,550,5494.5
2019,3,2469090,Sodas and Drinks,578,5774.22
2019,4,2469090,Sodas and Drinks,595,5944.05
2019,5,2469090,Sodas and Drinks,583,5824.17
2018,12,4674424,Sodas and Drinks,764,12980.36
2019,1,4674424,Sodas and Drinks,741,12589.59
2019,2,4674424,Sodas and Drinks,719,12215.81
2019,3,4674424,Sodas and Drinks,733,12453.67
2019,4,4674424,Sodas and Drinks,733,12453.67
2019,5,4674424,Sodas and Drinks,792,13456.08
2018,12,3158861,Sodas and Drinks,956,12428
2019,1,3158861,Sodas and Drinks,946,12298
2019,2,3158861,Sodas and Drinks,984,12792
2019,3,3158861,Sodas and Drinks,1023,13299
2019,4,3158861,Sodas and Drinks,1054,13702
2019,5,3158861,Sodas and Drinks,1001,13013
2018,12,3859113,Sodas and Drinks,71,496.29
2019,1,3859113,Sodas and Drinks,69,482.31
2019,2,3859113,Sodas and Drinks,69,482.31
2019,3,3859113,Sodas and Drinks,70,489.3
2019,4,3859113,Sodas and Drinks,72,503.28
2019,5,3859113,Sodas and Drinks,79,552.21
2018,12,1362201,Sodas and Drinks,836,2466.2
2019,1,1362201,Sodas and Drinks,869,2563.55
2019,2,1362201,Sodas and Drinks,860,2537
2019,3,1362201,Sodas and Drinks,869,2563.55
2019,4,1362201,Sodas and Drinks,886,2613.7
2019,5,1362201,Sodas and Drinks,948,2796.6
2018,12,7845295,Sodas and Drinks,337,4714.63
2019,1,7845295,Sodas and Drinks,350,4896.5
2019,2,7845295,Sodas and Drinks,343,4798.57
2019,3,7845295,Sodas and Drinks,353,4938.47
2019,4,7845295,Sodas and Drinks,367,5134.33
2019,5,7845295,Sodas and Drinks,396,5540.04
2018,12,7231365,Sodas and Drinks,464,9720.8
2019,1,7231365,Sodas and Drinks,483,10118.85
2019,2,7231365,Sodas and Drinks,488,10223.6
2019,3,7231365,Sodas and Drinks,483,10118.85
2019,4,7231365,Sodas and Drinks,488,10223.6
2019,5,7231365,Sodas and Drinks,527,11040.65
2018,12,3654824,Sodas and Drinks,731,10226.69
2019,1,3654824,Sodas and Drinks,760,10632.4
2019,2,3654824,Sodas and Drinks,790,11052.1
2019,3,3654824,Sodas and Drinks,806,11275.94
2019,4,3654824,Sodas and Drinks,838,11723.62
2019,5,3654824,Sodas and Drinks,880,12311.2
2018,12,4711098,Sodas and Drinks,866,12115.34
2019,1,4711098,Sodas and Drinks,875,12241.25
2019,2,4711098,Sodas and Drinks,901,12604.99
2019,3,4711098,Sodas and Drinks,937,13108.63
2019,4,4711098,Sodas and Drinks,946,13234.54
2019,5,4711098,Sodas and Drinks,918,12842.82
2018,12,9538803,Sodas and Drinks,223,1781.77
2019,1,9538803,Sodas and Drinks,230,1837.7
2019,2,9538803,Sodas and Drinks,237,1893.63
2019,3,9538803,Sodas and Drinks,230,1837.7
2019,4,9538803,Sodas and Drinks,239,1909.61
2019,5,9538803,Sodas and Drinks,244,1949.56
2018,12,5306602,Sodas and Drinks,143,2002
2019,1,5306602,Sodas and Drinks,142,1988
2019,2,5306602,Sodas and Drinks,142,1988
2019,3,5306602,Sodas and Drinks,143,2002
2019,4,5306602,Sodas and Drinks,147,2058
2019,5,5306602,Sodas and Drinks,148,2072
2018,12,2371650,Sodas and Drinks,319,4143.81
2019,1,2371650,Sodas and Drinks,335,4351.65
2019,2,2371650,Sodas and Drinks,348,4520.52
2019,3,2371650,Sodas and Drinks,348,4520.52
2019,4,2371650,Sodas and Drinks,338,4390.62
2019,5,2371650,Sodas and Drinks,365,4741.35
2018,12,5272601,Sodas and Drinks,454,3405
2019,1,5272601,Sodas and Drinks,445,3337.5
2019,2,5272601,Sodas and Drinks,454,3405
2019,3,5272601,Sodas and Drinks,477,3577.5
2019,4,5272601,Sodas and Drinks,491,3682.5
2019,5,5272601,Sodas and Drinks,491,3682.5
2018,12,2843874,Sodas and Drinks,392,1564.08
2019,1,2843874,Sodas and Drinks,384,1532.16
2019,2,2843874,Sodas and Drinks,396,1580.04
2019,3,2843874,Sodas and Drinks,396,1580.04
2019,4,2843874,Sodas and Drinks,384,1532.16
2019,5,2843874,Sodas and Drinks,396,1580.04
2018,12,2849105,Sodas and Drinks,446,1338
2019,1,2849105,Sodas and Drinks,468,1404
2019,2,2849105,Sodas and Drinks,477,1431
2019,3,2849105,Sodas and Drinks,482,1446
2019,4,2849105,Sodas and Drinks,482,1446
2019,5,2849105,Sodas and Drinks,496,1488
2018,12,5948799,Sodas and Drinks,430,7718.5
2019,1,5948799,Sodas and Drinks,434,7790.3
2019,2,5948799,Sodas and Drinks,425,7628.75
2019,3,5948799,Sodas and Drinks,425,7628.75
2019,4,5948799,Sodas and Drinks,438,7862.1
2019,5,5948799,Sodas and Drinks,429,7700.55
2018,12,3635215,Sodas and Drinks,290,4277.5
2019,1,3635215,Sodas and Drinks,302,4454.5
2019,2,3635215,Sodas and Drinks,293,4321.75
2019,3,3635215,Sodas and Drinks,293,4321.75
2019,4,3635215,Sodas and Drinks,308,4543
2019,5,3635215,Sodas and Drinks,323,4764.25
2018,12,6813480,Sodas and Drinks,237,1893.63
2019,1,6813480,Sodas and Drinks,244,1949.56
2019,2,6813480,Sodas and Drinks,254,2029.46
2019,3,6813480,Sodas and Drinks,254,2029.46
2019,4,6813480,Sodas and Drinks,246,1965.54
2019,5,6813480,Sodas and Drinks,258,2061.42
2018,12,4787327,Sodas and Drinks,524,6812
2019,1,4787327,Sodas and Drinks,519,6747
2019,2,4787327,Sodas and Drinks,524,6812
2019,3,4787327,Sodas and Drinks,534,6942
2019,4,4787327,Sodas and Drinks,534,6942
